,birthdate,good_bad_flag,age
9825,1986-10-19,Good,36.1
9826,1986-03-10,Good,36.8
9827,1986-03-10,Good,36.8
9828,1986-03-10,Good,36.8
9829,1986-03-10,Good,36.8
9830,1986-03-10,Good,36.8
9831,1986-03-10,Good,36.8
9832,1986-03-10,Good,36.8
9833,1986-03-10,Good,36.8
9834,1986-03-10,Good,36.8
9835,1986-03-10,Good,36.8
9836,1986-03-10,Good,36.8
9837,1986-03-10,Good,36.8
9838,1986-03-10,Good,36.8
9839,1981-05-17,Good,41.6
9840,1981-05-17,Good,41.6
9841,1981-05-17,Good,41.6
9842,1981-05-17,Good,41.6
9843,1981-05-17,Good,41.6
9844,1985-09-18,Good,37.2
9845,1985-09-18,Good,37.2
9846,1985-09-18,Good,37.2
9847,1985-09-18,Good,37.2
9848,1985-09-18,Good,37.2
9849,1983-01-19,Good,39.9
9850,1983-01-19,Good,39.9
9851,1983-01-19,Good,39.9
9852,1983-01-19,Good,39.9
9853,1983-01-19,Good,39.9
9854,1983-01-19,Good,39.9
9855,1983-01-19,Good,39.9
9856,1983-01-19,Good,39.9
9857,1983-01-19,Good,39.9
9858,1983-01-19,Good,39.9
9859,1983-01-19,Good,39.9
9860,1983-03-05,Good,39.8
9861,1983-03-05,Good,39.8
9862,1983-03-05,Good,39.8
9863,1966-12-29,Good,56.0
9864,1966-12-29,Good,56.0
9865,1966-12-29,Good,56.0
9866,1966-12-29,Good,56.0
9867,1966-12-29,Good,56.0
9868,1966-12-29,Good,56.0
9869,1966-12-29,Good,56.0
9870,1966-12-29,Good,56.0
9871,1966-12-29,Good,56.0
9872,1971-05-23,Good,51.6
9873,1971-05-23,Good,51.6
9874,1971-05-23,Good,51.6
9875,1971-05-23,Good,51.6
9876,1971-05-23,Good,51.6
9877,1971-05-23,Good,51.6
9878,1981-12-17,Good,41.0
9879,1981-12-17,Good,41.0
9880,1981-12-17,Good,41.0
9881,1981-12-17,Good,41.0
9882,1981-12-17,Good,41.0
9883,1981-12-17,Good,41.0
9884,1989-02-11,Good,33.8
9885,1989-02-11,Good,33.8
9886,1984-04-23,Bad,38.6
9887,1984-04-23,Bad,38.6
9888,1984-04-23,Bad,38.6
9889,1988-09-02,Good,34.3
9890,1988-09-02,Good,34.3
9891,1984-09-19,Good,38.2
9892,1990-07-29,Good,32.4
9893,1974-06-01,Good,48.5
9894,1974-06-01,Good,48.5
9895,1979-07-04,Good,43.4
9896,1989-02-23,Good,33.8
9897,1989-02-23,Good,33.8
9898,1989-02-23,Good,33.8
9899,1987-06-26,Good,35.5
9900,1987-06-26,Good,35.5
9901,1987-06-26,Good,35.5
9902,1990-04-16,Bad,32.7
9903,1989-02-23,Good,33.8
9904,1989-02-23,Good,33.8
9905,1989-02-23,Good,33.8
9906,1989-02-23,Good,33.8
9907,1980-03-12,Good,42.8
9908,1980-03-12,Good,42.8
9909,1980-03-12,Good,42.8
9910,1980-03-12,Good,42.8
9911,1980-03-12,Good,42.8
9912,1980-03-12,Good,42.8
9913,1980-03-12,Good,42.8
9914,1980-03-12,Good,42.8
9915,1980-03-12,Good,42.8
9916,1980-03-12,Good,42.8
9917,1980-03-12,Good,42.8
9918,1988-11-16,Good,34.1
9919,1988-11-16,Good,34.1
9920,1987-02-17,Good,35.8
9921,1987-02-17,Good,35.8
9922,1987-02-17,Good,35.8
9923,1987-02-17,Good,35.8
9924,1985-10-24,Bad,37.1
9925,1985-10-24,Bad,37.1
9926,1985-10-24,Bad,37.1
9927,1985-10-24,Bad,37.1
9928,1993-06-02,Good,29.5
9929,1986-09-19,Good,36.2
9930,1986-09-19,Good,36.2
9931,1986-09-19,Good,36.2
9932,1986-09-19,Good,36.2
9933,1986-09-19,Good,36.2
9934,1986-09-19,Good,36.2
9935,1986-09-19,Good,36.2
9936,1986-09-19,Good,36.2
9937,1986-09-19,Good,36.2
9938,1986-09-19,Good,36.2
9939,1987-09-27,Good,35.2
9940,1987-09-27,Good,35.2
9941,1977-12-09,Bad,45.0
9942,1977-12-09,Bad,45.0
9943,1977-12-09,Bad,45.0
9944,1987-06-17,Good,35.5
9945,1987-06-17,Good,35.5
9946,1987-06-17,Good,35.5
9947,1987-06-17,Good,35.5
9948,1987-06-17,Good,35.5
9949,1987-06-17,Good,35.5
9950,1982-05-20,Good,40.6
9951,1982-05-20,Good,40.6
9952,1982-05-20,Good,40.6
9953,1987-07-28,Good,35.4
9954,1987-07-28,Good,35.4
9955,1984-04-16,Good,38.7
9956,1984-04-16,Good,38.7
9957,1984-04-16,Good,38.7
9958,1984-04-16,Good,38.7
9959,1984-04-16,Good,38.7
9960,1984-04-16,Good,38.7
9961,1984-04-16,Good,38.7
9962,1984-04-16,Good,38.7
9963,1982-03-21,Bad,40.7
9964,1994-05-11,Good,28.6
9965,1994-05-11,Good,28.6
9966,1994-05-11,Good,28.6
9967,1994-05-11,Good,28.6
9968,1994-05-11,Good,28.6
9969,1980-12-31,Good,41.9
9970,1980-12-31,Good,41.9
9971,1980-12-31,Good,41.9
9972,1980-12-31,Good,41.9
9973,1980-12-31,Good,41.9
9974,1980-12-31,Good,41.9
9975,1980-12-31,Good,41.9
9976,1980-12-31,Good,41.9
9977,1980-12-31,Good,41.9
9978,1980-12-31,Good,41.9
9979,1980-12-31,Good,41.9
9980,1978-04-19,Good,44.7
9981,1978-04-19,Good,44.7
9982,1978-04-19,Good,44.7
9983,1978-04-19,Good,44.7
9984,1978-04-19,Good,44.7
9985,1978-04-19,Good,44.7
9986,1978-04-19,Good,44.7
9987,1993-04-17,Bad,29.7
9988,1985-05-24,Bad,37.6
9989,1985-05-24,Bad,37.6
9990,1985-05-24,Bad,37.6
9991,1985-05-24,Bad,37.6
9992,1985-05-24,Bad,37.6
9993,1985-05-24,Bad,37.6
9994,1985-05-24,Bad,37.6
9995,1992-01-17,Bad,30.9
9996,1992-01-17,Bad,30.9
9997,1992-01-17,Bad,30.9
9998,1992-01-17,Bad,30.9
9999,1992-01-17,Bad,30.9
10000,1992-01-17,Bad,30.9
10001,1992-01-17,Bad,30.9
10002,1992-01-17,Bad,30.9
10003,1989-06-03,Good,33.5
10004,1989-06-03,Good,33.5
10005,1989-06-03,Good,33.5
10006,1989-06-03,Good,33.5
10007,1989-06-03,Good,33.5
10008,1989-06-03,Good,33.5
10009,1989-06-03,Good,33.5
10010,1990-11-22,Good,32.1
10011,1990-11-22,Good,32.1
10012,1990-11-22,Good,32.1
10013,1990-11-22,Good,32.1
10014,1990-11-22,Good,32.1
10015,1990-11-22,Good,32.1
10016,1984-09-18,Good,38.2
10017,1984-09-18,Good,38.2
10018,1984-09-18,Good,38.2
10019,1984-09-18,Good,38.2
10020,1984-09-18,Good,38.2
10021,1984-09-18,Good,38.2
10022,1980-08-22,Good,42.3
10023,1980-08-22,Good,42.3
10024,1980-08-22,Good,42.3
10025,1980-08-22,Good,42.3
10026,1980-08-22,Good,42.3
10027,1980-08-22,Good,42.3
10028,1980-08-22,Good,42.3
10029,1980-08-22,Good,42.3
10030,1979-10-24,Good,43.1
10031,1990-11-19,Good,32.1
10032,1990-11-19,Good,32.1
10033,1990-11-19,Good,32.1
10034,1990-11-19,Good,32.1
10035,1993-02-04,Good,29.9
10036,1993-02-04,Good,29.9
10037,1993-02-04,Good,29.9
10038,1993-02-04,Good,29.9
10039,1993-02-04,Good,29.9
10040,1993-02-04,Good,29.9
10041,1993-02-04,Good,29.9
10042,1993-02-04,Good,29.9
10043,1974-10-13,Good,48.2
10044,1974-10-13,Good,48.2
10045,1974-10-13,Good,48.2
10046,1974-10-13,Good,48.2
10047,1974-10-13,Good,48.2
10048,1974-10-13,Good,48.2
10049,1974-10-13,Good,48.2
10050,1974-10-13,Good,48.2
10051,1974-10-13,Good,48.2
10052,1974-10-13,Good,48.2
10053,1986-03-12,Good,36.8
10054,1986-03-12,Good,36.8
10055,1986-03-12,Good,36.8
10056,1986-03-12,Good,36.8
10057,1986-03-12,Good,36.8
10058,1986-03-12,Good,36.8
10059,1986-05-10,Good,36.6
10060,1993-10-22,Good,29.1
10061,1993-10-22,Good,29.1
10062,1993-10-22,Good,29.1
10063,1982-05-05,Good,40.6
10064,1982-05-05,Good,40.6
10065,1982-05-05,Good,40.6
10066,1970-05-27,Good,52.5
10067,1988-10-18,Good,34.2
10068,1988-10-18,Good,34.2
10069,1982-11-18,Good,40.1
10070,1983-09-24,Bad,39.2
10071,1983-09-24,Bad,39.2
10072,1983-09-24,Bad,39.2
10073,1980-02-24,Good,42.8
10074,1980-02-24,Good,42.8
10075,1979-03-13,Good,43.8
10076,1979-03-13,Good,43.8
10077,1979-03-13,Good,43.8
10078,1979-03-13,Good,43.8
10079,1993-04-05,Good,29.7
10080,1993-12-18,Bad,29.0
10081,1993-12-18,Bad,29.0
10082,1993-12-18,Bad,29.0
10083,1993-12-18,Bad,29.0
10084,1993-12-18,Bad,29.0
10085,1993-12-18,Bad,29.0
10086,1993-12-18,Bad,29.0
10087,1993-12-18,Bad,29.0
10088,1993-12-18,Bad,29.0
10089,1984-07-31,Good,38.4
10090,1984-07-31,Good,38.4
10091,1984-07-31,Good,38.4
10092,1984-07-31,Good,38.4
10093,1984-07-31,Good,38.4
10094,1984-07-31,Good,38.4
10095,1984-07-31,Good,38.4
10096,1988-09-19,Good,34.2
10097,1992-05-10,Good,30.6
10098,1992-05-10,Good,30.6
10099,1991-09-07,Good,31.3
10100,1991-09-07,Good,31.3
10101,1991-09-07,Good,31.3
10102,1991-09-07,Good,31.3
10103,1991-09-07,Good,31.3
10104,1991-09-07,Good,31.3
10105,1987-04-28,Good,35.6
10106,1987-04-28,Good,35.6
10107,1987-04-28,Good,35.6
10108,1987-04-28,Good,35.6
10109,1987-04-28,Good,35.6
10110,1987-04-28,Good,35.6
10111,1987-04-28,Good,35.6
10112,1987-04-28,Good,35.6
10113,1987-04-28,Good,35.6
10114,1987-04-28,Good,35.6
10115,1987-04-28,Good,35.6
10116,1992-05-19,Good,30.6
10117,1994-03-08,Good,28.8
10118,1994-03-08,Good,28.8
10119,1994-03-08,Good,28.8
10120,1994-03-08,Good,28.8
10121,1994-03-08,Good,28.8
10122,1994-03-08,Good,28.8
10123,1994-03-08,Good,28.8
10124,1981-09-29,Good,41.2
10125,1981-09-29,Good,41.2
10126,1981-09-29,Good,41.2
10127,1989-07-25,Good,33.4
10128,1989-07-25,Good,33.4
10129,1989-07-25,Good,33.4
10130,1989-07-25,Good,33.4
10131,1989-07-25,Good,33.4
10132,1989-07-25,Good,33.4
10133,1989-07-25,Good,33.4
10134,1989-07-25,Good,33.4
10135,1989-07-25,Good,33.4
10136,1989-07-25,Good,33.4
10137,1989-07-25,Good,33.4
10138,1989-07-25,Good,33.4
10139,1974-04-11,Bad,48.7
10140,1992-08-08,Bad,30.3
10141,1992-08-08,Bad,30.3
10142,1992-08-08,Bad,30.3
10143,1992-08-08,Bad,30.3
10144,1992-08-08,Bad,30.3
10145,1992-08-08,Bad,30.3
10146,1992-08-08,Bad,30.3
10147,1992-08-08,Bad,30.3
10148,1984-09-10,Bad,38.3
10149,1984-09-10,Bad,38.3
10150,1981-04-12,Good,41.7
10151,1981-04-12,Good,41.7
10152,1983-08-06,Good,39.4
10153,1983-08-06,Good,39.4
10154,1983-08-06,Good,39.4
10155,1983-08-06,Good,39.4
10156,1983-08-06,Good,39.4
10157,1980-02-13,Bad,42.8
10158,1980-02-13,Bad,42.8
10159,1980-02-13,Bad,42.8
10160,1991-06-06,Good,31.5
10161,1991-06-06,Good,31.5
10162,1991-06-06,Good,31.5
10163,1991-06-06,Good,31.5
10164,1991-06-06,Good,31.5
10165,1981-01-21,Good,41.9
10166,1981-01-21,Good,41.9
10167,1981-01-21,Good,41.9
10168,1981-01-21,Good,41.9
10169,1981-01-21,Good,41.9
10170,1981-01-21,Good,41.9
10171,1981-01-21,Good,41.9
10172,1989-02-01,Good,33.9
10173,1989-02-01,Good,33.9
10174,1989-02-01,Good,33.9
10175,1989-02-01,Good,33.9
10176,1989-02-01,Good,33.9
10177,1989-02-01,Good,33.9
10178,1989-02-01,Good,33.9
10179,1989-02-01,Good,33.9
10180,1989-02-01,Good,33.9
10181,1989-02-01,Good,33.9
10182,1989-02-01,Good,33.9
10183,1989-02-01,Good,33.9
10184,1989-02-01,Good,33.9
10185,1989-02-01,Good,33.9
10186,1989-02-01,Good,33.9
10187,1989-02-01,Good,33.9
10188,1989-02-01,Good,33.9
10189,1989-02-01,Good,33.9
10190,1970-06-12,Good,52.5
10191,1970-06-12,Good,52.5
10192,1970-06-12,Good,52.5
10193,1986-09-16,Bad,36.2
10194,1986-09-16,Bad,36.2
10195,1980-04-28,Bad,42.6
10196,1980-04-28,Bad,42.6
10197,1979-10-10,Good,43.2
10198,1979-10-10,Good,43.2
10199,1979-10-10,Good,43.2
10200,1979-10-10,Good,43.2
10201,1979-10-10,Good,43.2
10202,1979-10-10,Good,43.2
10203,1979-10-10,Good,43.2
10204,1979-10-10,Good,43.2
10205,1979-10-10,Good,43.2
10206,1981-04-30,Good,41.6
10207,1981-04-30,Good,41.6
10208,1981-04-30,Good,41.6
10209,1986-06-04,Bad,36.5
10210,1986-06-04,Bad,36.5
10211,1986-06-04,Bad,36.5
10212,1986-06-04,Bad,36.5
10213,1986-06-04,Bad,36.5
10214,1986-06-04,Bad,36.5
10215,1986-06-04,Bad,36.5
10216,1979-11-18,Good,43.1
10217,1979-11-18,Good,43.1
10218,1979-11-18,Good,43.1
10219,1979-11-18,Good,43.1
10220,1979-11-18,Good,43.1
10221,1979-11-18,Good,43.1
10222,1983-04-05,Good,39.7
10223,1983-04-05,Good,39.7
10224,1983-04-05,Good,39.7
10225,1983-04-05,Good,39.7
10226,1983-04-05,Good,39.7
10227,1983-04-05,Good,39.7
10228,1983-04-05,Good,39.7
10229,1983-04-05,Good,39.7
10230,1983-04-05,Good,39.7
10231,1983-04-05,Good,39.7
10232,1983-04-05,Good,39.7
10233,1983-04-05,Good,39.7
10234,1983-04-05,Good,39.7
10235,1986-01-31,Good,36.9
10236,1986-01-31,Good,36.9
10237,1986-01-31,Good,36.9
10238,1986-01-31,Good,36.9
10239,1989-09-10,Good,33.3
10240,1989-09-10,Good,33.3
10241,1989-09-10,Good,33.3
10242,1989-08-02,Good,33.4
10243,1989-08-02,Good,33.4
10244,1989-08-02,Good,33.4
10245,1989-08-02,Good,33.4
10246,1989-08-02,Good,33.4
10247,1989-08-02,Good,33.4
10248,1989-08-02,Good,33.4
10249,1989-08-02,Good,33.4
10250,1989-08-02,Good,33.4
10251,1976-03-16,Bad,46.7
10252,1976-03-16,Bad,46.7
10253,1973-05-05,Good,49.6
10254,1973-05-05,Good,49.6
10255,1973-05-05,Good,49.6
10256,1973-05-05,Good,49.6
10257,1973-05-05,Good,49.6
10258,1973-05-05,Good,49.6
10259,1995-01-31,Good,27.9
10260,1995-01-31,Good,27.9
10261,1995-01-31,Good,27.9
10262,1995-01-31,Good,27.9
10263,1995-01-31,Good,27.9
10264,1995-01-31,Good,27.9
10265,1995-01-31,Good,27.9
10266,1995-01-31,Good,27.9
10267,1995-01-31,Good,27.9
10268,1985-04-23,Good,37.6
10269,1985-04-23,Good,37.6
10270,1985-04-23,Good,37.6
10271,1985-04-23,Good,37.6
10272,1983-12-22,Good,39.0
10273,1983-12-22,Good,39.0
10274,1983-12-22,Good,39.0
10275,1990-09-15,Bad,32.2
10276,1990-09-15,Bad,32.2
10277,1990-09-15,Bad,32.2
10278,1990-09-15,Bad,32.2
10279,1990-09-15,Bad,32.2
10280,1974-10-01,Good,48.2
10281,1974-10-01,Good,48.2
10282,1974-10-01,Good,48.2
10283,1974-10-01,Good,48.2
10284,1974-10-01,Good,48.2
10285,1974-10-01,Good,48.2
10286,1990-09-21,Good,32.2
10287,1990-10-17,Good,32.2
10288,1990-10-17,Good,32.2
10289,1990-10-17,Good,32.2
10290,1990-10-17,Good,32.2
10291,1982-11-28,Good,40.0
10292,1982-11-28,Good,40.0
10293,1982-11-28,Good,40.0
10294,1982-11-28,Good,40.0
10295,1982-11-28,Good,40.0
10296,1982-11-28,Good,40.0
10297,1982-11-28,Good,40.0
10298,1975-04-23,Good,47.6
10299,1986-05-23,Good,36.6
10300,1986-05-23,Good,36.6
10301,1986-05-23,Good,36.6
10302,1984-12-28,Good,38.0
10303,1984-12-28,Good,38.0
10304,1984-12-28,Good,38.0
10305,1984-12-28,Good,38.0
10306,1984-12-28,Good,38.0
10307,1984-12-28,Good,38.0
10308,1984-12-28,Good,38.0
10309,1984-12-28,Good,38.0
10310,1984-12-28,Good,38.0
10311,1981-06-22,Bad,41.5
10312,1981-06-22,Bad,41.5
10313,1981-06-22,Bad,41.5
10314,1977-10-10,Bad,45.2
10315,1977-10-10,Bad,45.2
10316,1993-05-24,Bad,29.6
10317,1993-05-24,Bad,29.6
10318,1993-05-24,Bad,29.6
10319,1993-05-24,Bad,29.6
10320,1993-05-24,Bad,29.6
10321,1993-05-24,Bad,29.6
10322,1993-05-24,Bad,29.6
10323,1989-09-03,Bad,33.3
10324,1989-09-03,Bad,33.3
10325,1989-09-03,Bad,33.3
10326,1989-09-03,Bad,33.3
10327,1989-09-03,Bad,33.3
10328,1989-09-03,Bad,33.3
10329,1989-09-03,Bad,33.3
10330,1975-06-21,Good,47.5
10331,1975-06-21,Good,47.5
10332,1975-06-21,Good,47.5
10333,1975-06-21,Good,47.5
10334,1975-06-21,Good,47.5
10335,1975-06-21,Good,47.5
10336,1975-06-21,Good,47.5
10337,1975-06-21,Good,47.5
10338,1975-06-21,Good,47.5
10339,1992-08-18,Good,30.3
10340,1982-06-22,Good,40.5
10341,1986-11-20,Good,36.1
10342,1986-11-20,Good,36.1
10343,1986-11-20,Good,36.1
10344,1982-04-23,Good,40.6
10345,1982-04-23,Good,40.6
10346,1980-06-30,Good,42.5
10347,1988-06-26,Good,34.5
10348,1988-06-26,Good,34.5
10349,1988-06-26,Good,34.5
10350,1985-01-11,Good,37.9
10351,1980-07-27,Bad,42.4
10352,1983-08-15,Good,39.3
10353,1992-12-08,Good,30.0
10354,1992-12-08,Good,30.0
10355,1992-12-08,Good,30.0
10356,1992-12-08,Good,30.0
10357,1992-12-08,Good,30.0
10358,1987-09-15,Bad,35.2
10359,1982-03-26,Good,40.7
10360,1982-03-26,Good,40.7
10361,1982-03-26,Good,40.7
10362,1982-03-26,Good,40.7
10363,1982-03-26,Good,40.7
10364,1982-03-26,Good,40.7
10365,1982-03-26,Good,40.7
10366,1982-03-26,Good,40.7
10367,1985-08-24,Good,37.3
10368,1985-08-24,Good,37.3
10369,1990-06-17,Good,32.5
10370,1990-06-17,Good,32.5
10371,1978-02-01,Good,44.9
10372,1978-02-01,Good,44.9
10373,1978-02-01,Good,44.9
10374,1978-02-01,Good,44.9
10375,1978-02-01,Good,44.9
10376,1995-01-05,Good,27.9
10377,1995-01-05,Good,27.9
10378,1995-01-05,Good,27.9
10379,1995-01-05,Good,27.9
10380,1995-01-05,Good,27.9
10381,1995-01-05,Good,27.9
10382,1995-01-05,Good,27.9
10383,1995-01-05,Good,27.9
10384,1995-01-05,Good,27.9
10385,1995-01-05,Good,27.9
10386,1994-07-08,Good,28.4
10387,1994-07-08,Good,28.4
10388,1994-07-08,Good,28.4
10389,1994-07-08,Good,28.4
10390,1994-07-08,Good,28.4
10391,1994-07-08,Good,28.4
10392,1994-07-08,Good,28.4
10393,1994-07-08,Good,28.4
10394,1987-09-10,Good,35.3
10395,1987-09-10,Good,35.3
10396,1987-09-10,Good,35.3
10397,1987-09-10,Good,35.3
10398,1987-09-10,Good,35.3
10399,1975-04-25,Good,47.6
10400,1975-04-25,Good,47.6
10401,1988-12-07,Good,34.0
10402,1988-12-07,Good,34.0
10403,1988-12-07,Good,34.0
10404,1988-12-07,Good,34.0
10405,1984-03-21,Bad,38.7
10406,1984-03-21,Bad,38.7
10407,1986-09-14,Good,36.2
10408,1986-09-14,Good,36.2
10409,1981-12-12,Good,41.0
10410,1981-12-12,Good,41.0
10411,1981-12-12,Good,41.0
10412,1981-12-12,Good,41.0
10413,1983-01-28,Good,39.9
10414,1983-01-28,Good,39.9
10415,1983-01-28,Good,39.9
10416,1983-01-28,Good,39.9
10417,1983-01-28,Good,39.9
10418,1983-01-28,Good,39.9
10419,1983-01-28,Good,39.9
10420,1983-01-28,Good,39.9
10421,1983-01-28,Good,39.9
10422,1983-01-28,Good,39.9
10423,1983-01-28,Good,39.9
10424,1983-01-28,Good,39.9
10425,1983-01-28,Good,39.9
10426,1983-01-28,Good,39.9
10427,1983-01-28,Good,39.9
10428,1983-01-28,Good,39.9
10429,1987-09-12,Good,35.3
10430,1987-09-12,Good,35.3
10431,1987-09-12,Good,35.3
10432,1987-09-12,Good,35.3
10433,1987-09-12,Good,35.3
10434,1987-09-12,Good,35.3
10435,1987-09-12,Good,35.3
10436,1987-09-12,Good,35.3
10437,1987-09-12,Good,35.3
10438,1990-09-25,Good,32.2
10439,1990-09-25,Good,32.2
10440,1990-09-25,Good,32.2
10441,1969-12-12,Good,53.0
10442,1969-12-12,Good,53.0
10443,1987-02-17,Good,35.8
10444,1987-02-17,Good,35.8
10445,1987-02-17,Good,35.8
10446,1975-02-06,Good,47.8
10447,1971-06-06,Good,51.5
10448,1971-06-06,Good,51.5
10449,1971-06-06,Good,51.5
10450,1971-06-06,Good,51.5
10451,1971-06-06,Good,51.5
10452,1971-06-06,Good,51.5
10453,1971-06-06,Good,51.5
10454,1971-06-06,Good,51.5
10455,1991-04-18,Good,31.7
10456,1991-04-18,Good,31.7
10457,1991-04-18,Good,31.7
10458,1991-04-18,Good,31.7
10459,1991-04-18,Good,31.7
10460,1991-04-18,Good,31.7
10461,1991-04-18,Good,31.7
10462,1991-04-18,Good,31.7
10463,1991-04-18,Good,31.7
10464,1991-04-18,Good,31.7
10465,1991-04-18,Good,31.7
10466,1970-10-10,Good,52.2
10467,1970-10-10,Good,52.2
10468,1985-11-17,Good,37.1
10469,1985-11-17,Good,37.1
10470,1985-11-17,Good,37.1
10471,1985-11-17,Good,37.1
10472,1985-11-17,Good,37.1
10473,1985-11-17,Good,37.1
10474,1985-11-17,Good,37.1
10475,1985-11-17,Good,37.1
10476,1985-11-17,Good,37.1
10477,1994-06-03,Good,28.5
10478,1994-06-03,Good,28.5
10479,1994-06-03,Good,28.5
10480,1994-06-03,Good,28.5
10481,1994-06-03,Good,28.5
10482,1994-06-03,Good,28.5
10483,1976-07-26,Bad,46.4
10484,1986-06-09,Good,36.5
10485,1986-06-09,Good,36.5
10486,1987-08-04,Bad,35.4
10487,1983-10-12,Good,39.2
10488,1988-02-28,Bad,34.8
10489,1988-02-28,Bad,34.8
10490,1988-02-28,Bad,34.8
10491,1981-04-18,Bad,41.7
10492,1981-04-18,Bad,41.7
10493,1981-04-18,Bad,41.7
10494,1981-04-18,Bad,41.7
10495,1981-04-18,Bad,41.7
10496,1981-04-18,Bad,41.7
10497,1981-04-18,Bad,41.7
10498,1984-11-18,Good,38.1
10499,1989-07-24,Good,33.4
10500,1989-07-24,Good,33.4
10501,1989-07-24,Good,33.4
10502,1989-07-24,Good,33.4
10503,1989-07-24,Good,33.4
10504,1989-07-24,Good,33.4
10505,1975-08-29,Bad,47.3
10506,1986-01-08,Good,36.9
10507,1985-03-12,Good,37.8
10508,1985-03-12,Good,37.8
10509,1985-03-12,Good,37.8
10510,1985-03-12,Good,37.8
10511,1985-03-12,Good,37.8
10512,1985-03-12,Good,37.8
10513,1985-03-12,Good,37.8
10514,1987-02-02,Good,35.9
10515,1987-02-02,Good,35.9
10516,1987-02-02,Good,35.9
10517,1987-02-02,Good,35.9
10518,1987-02-02,Good,35.9
10519,1987-02-02,Good,35.9
10520,1984-05-20,Good,38.6
10521,1984-05-20,Good,38.6
10522,1984-05-20,Good,38.6
10523,1984-05-20,Good,38.6
10524,1984-05-20,Good,38.6
10525,1984-05-20,Good,38.6
10526,1986-09-22,Good,36.2
10527,1981-06-24,Good,41.5
10528,1981-06-24,Good,41.5
10529,1981-06-24,Good,41.5
10530,1981-06-24,Good,41.5
10531,1986-01-14,Bad,36.9
10532,1986-01-14,Bad,36.9
10533,1986-01-14,Bad,36.9
10534,1986-02-16,Good,36.8
10535,1986-02-16,Good,36.8
10536,1986-02-16,Good,36.8
10537,1986-02-16,Good,36.8
10538,1986-02-16,Good,36.8
10539,1984-11-09,Good,38.1
10540,1984-11-09,Good,38.1
10541,1984-11-09,Good,38.1
10542,1990-01-26,Good,32.9
10543,1990-01-26,Good,32.9
10544,1990-01-26,Good,32.9
10545,1981-05-11,Good,41.6
10546,1981-05-11,Good,41.6
10547,1981-05-11,Good,41.6
10548,1981-05-11,Good,41.6
10549,1981-05-11,Good,41.6
10550,1981-05-11,Good,41.6
10551,1981-05-11,Good,41.6
10552,1981-05-11,Good,41.6
10553,1981-05-11,Good,41.6
10554,1981-05-11,Good,41.6
10555,1981-05-11,Good,41.6
10556,1981-05-11,Good,41.6
10557,1981-05-11,Good,41.6
10558,1980-10-06,Bad,42.2
10559,1980-10-06,Bad,42.2
10560,1980-10-06,Bad,42.2
10561,1980-10-06,Bad,42.2
10562,1980-10-06,Bad,42.2
10563,1989-08-30,Good,33.3
10564,1989-08-30,Good,33.3
10565,1989-08-30,Good,33.3
10566,1989-08-30,Good,33.3
10567,1989-08-30,Good,33.3
10568,1989-08-30,Good,33.3
10569,1986-09-04,Bad,36.3
10570,1986-09-04,Bad,36.3
10571,1991-10-05,Bad,31.2
10572,1991-10-05,Bad,31.2
10573,1991-10-05,Bad,31.2
10574,1991-10-05,Bad,31.2
10575,1991-10-05,Bad,31.2
10576,1981-08-14,Good,41.3
10577,1981-08-14,Good,41.3
10578,1981-08-14,Good,41.3
10579,1981-08-14,Good,41.3
10580,1981-08-14,Good,41.3
10581,1981-08-14,Good,41.3
10582,1984-04-05,Bad,38.7
10583,1984-04-05,Bad,38.7
10584,1984-04-05,Bad,38.7
10585,1984-04-05,Bad,38.7
10586,1984-04-05,Bad,38.7
10587,1984-04-05,Bad,38.7
10588,1984-04-05,Bad,38.7
10589,1984-04-05,Bad,38.7
10590,1984-04-05,Bad,38.7
10591,1984-04-05,Bad,38.7
10592,1984-04-05,Bad,38.7
10593,1984-04-05,Bad,38.7
10594,1985-07-18,Good,37.4
10595,1985-07-18,Good,37.4
10596,1985-07-18,Good,37.4
10597,1985-07-18,Good,37.4
10598,1985-07-18,Good,37.4
10599,1985-07-18,Good,37.4
10600,1985-07-18,Good,37.4
10601,1985-07-18,Good,37.4
10602,1985-07-18,Good,37.4
10603,1985-07-18,Good,37.4
10604,1985-07-18,Good,37.4
10605,1985-07-18,Good,37.4
10606,1974-11-04,Good,48.1
10607,1974-11-04,Good,48.1
10608,1974-11-04,Good,48.1
10609,1974-11-04,Good,48.1
10610,1974-11-04,Good,48.1
10611,1974-11-04,Good,48.1
10612,1974-11-04,Good,48.1
10613,1976-06-22,Good,46.5
10614,1986-11-01,Good,36.1
10615,1986-11-01,Good,36.1
10616,1986-11-01,Good,36.1
10617,1986-11-01,Good,36.1
10618,1986-11-01,Good,36.1
10619,1986-11-01,Good,36.1
10620,1986-11-01,Good,36.1
10621,1986-11-01,Good,36.1
10622,1976-02-28,Good,46.8
10623,1976-02-28,Good,46.8
10624,1976-02-28,Good,46.8
10625,1976-02-28,Good,46.8
10626,1976-02-28,Good,46.8
10627,1976-02-28,Good,46.8
10628,1979-06-24,Good,43.5
10629,1977-04-18,Bad,45.7
10630,1977-04-18,Bad,45.7
10631,1977-04-18,Bad,45.7
10632,1977-04-18,Bad,45.7
10633,1977-04-18,Bad,45.7
10634,1984-12-14,Good,38.0
10635,1984-12-14,Good,38.0
10636,1984-12-14,Good,38.0
10637,1988-09-26,Good,34.2
10638,1988-09-26,Good,34.2
